service_name,logistic_name,province_name,city_name,package_finalweight_value,rates_shipment_value,rates_insurance_value,surchargefee,delivery_sla_binary
Flash,Vortex,Kalimantan Timur,Balikpapan,15.0,11500.0,0.0,0.0,1
Urgent,Vortex,DKI Jakarta,Jakarta Barat,1.0,18500.0,0.0,0.0,1
Flash,Vortex,Jawa Barat,"Bogor, Kota",3.0,17500.0,0.0,0.0,1
Flash,Vortex,Sulawesi Selatan,Makassar,3.0,10500.0,0.0,0.0,1
Flash,Vortex,Jawa Barat,"Bandung, Kota",2.0,24500.0,0.0,0.0,1
Flash,Vortex,DKI Jakarta,Jakarta Selatan,3.0,34500.0,0.0,0.0,1
Flash,Vortex,Sulawesi Selatan,Makassar,10.0,10500.0,0.0,0.0,1
Flash,Vortex,Jawa Barat,Bandung Barat,1.0,11500.0,0.0,0.0,1
Flash,Vortex,Jawa Barat,"Bandung, Kota",1.0,11500.0,0.0,0.0,1
Flash,Vortex,Sulawesi Selatan,Makassar,6.0,10500.0,0.0,0.0,1
Flash,Vortex,Sulawesi Selatan,Makassar,1.0,10500.0,0.0,0.0,1
Flash,Vortex,Jawa Barat,Karawang,2.0,14000.0,0.0,0.0,1
Urgent,Vortex,Banten,Tangerang Selatan,0.3000000119209289,18500.0,0.0,0.0,1
Flash,Vortex,Banten,"Tangerang, Kota",7.0,17500.0,0.0,0.0,1
Flash,Vortex,Banten,"Tangerang, Kota",4.0,55500.0,0.0,0.0,1
Flash,Vortex,Bali,Badung,1.0,54500.0,0.0,0.0,1
Flash,Vortex,Sumatera Selatan,Palembang,1.0,11500.0,0.0,0.0,1
Flash,Vortex,Jawa Timur,Surabaya,6.0,22000.0,0.0,0.0,1
Flash,Vortex,Sumatera Utara,Medan,1.0,13000.0,0.0,0.0,1
Flash,Vortex,Jawa Barat,"Bandung, Kab.",12.0,26500.0,0.0,0.0,1
Flash,Vortex,DKI Jakarta,Jakarta Selatan,1.0,22000.0,0.0,0.0,1
Flash,Vortex,Jawa Barat,"Bandung, Kota",4.0,11500.0,0.0,0.0,1
Flash,Vortex,Jawa Barat,"Bandung, Kota",10.0,11500.0,0.0,0.0,1
Flash,Vortex,Kalimantan Selatan,Banjarbaru,9.0,11500.0,0.0,0.0,1
Flash,Vortex,Banten,"Tangerang, Kab.",0.1690499931573867,18500.0,0.0,0.0,1
Flash,Vortex,Sumatera Utara,Medan,1.0,11500.0,0.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Timur,1.0,9000.0,0.0,0.0,0
General,Apex,Jawa Tengah,Surakarta (Solo),1.0,18000.0,3146.0,0.0,0
General,Apex,Jawa Barat,"Bandung, Kab.",1.0,12000.0,0.0,0.0,1
General,Apex,Jawa Tengah,"Semarang, Kota",1.0,18000.0,3098.0,0.0,1
General,Apex,Jawa Tengah,"Semarang, Kota",1.0,18000.0,2984.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Barat,1.0,9000.0,2972.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Timur,1.0,9000.0,2687.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Timur,1.0,9000.0,0.0,0.0,1
General,Apex,Lampung,Bandar Lampung,1.0,19000.0,2285.0,0.0,1
General,Apex,Sulawesi Selatan,Makassar,1.0,48000.0,3539.0,0.0,1
General,Apex,Jawa Barat,"Bandung, Kab.",1.0,12000.0,0.0,0.0,1
General,Apex,Riau,Indragiri Hulu,1.0,56000.0,2297.0,0.0,0
General,Apex,DKI Jakarta,Jakarta Timur,1.0,9000.0,2732.0,0.0,1
General,Apex,Lampung,Bandar Lampung,1.0,19000.0,3128.0,0.0,1
General,Apex,Jawa Barat,"Bogor, Kab.",1.0,10000.0,3371.0,0.0,1
General,Apex,Kalimantan Utara,Tarakan,1.0,72000.0,2690.0,0.0,0
General,Apex,Bali,Badung,1.0,38000.0,3752.0,0.0,0
General,Apex,DKI Jakarta,Jakarta Selatan,1.0,9000.0,2690.0,0.0,1
General,Apex,Jawa Tengah,"Semarang, Kota",1.0,18000.0,0.0,0.0,1
General,Apex,Jawa Barat,"Bekasi, Kota",1.0,10000.0,2327.0,0.0,1
General,Apex,Banten,"Tangerang, Kab.",1.0,10000.0,0.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Timur,1.0,9000.0,3164.0,0.0,1
General,Apex,Sulawesi Tengah,Morowali,1.0,90000.0,3374.0,0.0,0
General,Apex,Jawa Timur,Sidoarjo,1.0,19000.0,2297.0,0.0,0
General,Apex,Banten,"Tangerang, Kab.",1.0,10000.0,0.0,0.0,1
General,Apex,Jawa Barat,Depok,1.0,10000.0,0.0,0.0,0
General,Apex,Jawa Barat,"Bekasi, Kab.",1.0,10000.0,2951.0,0.0,0
General,Apex,DKI Jakarta,Jakarta Selatan,1.0,9000.0,2690.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Pusat,1.0,9000.0,0.0,0.0,1
General,Apex,Jawa Barat,"Bogor, Kota",1.0,10000.0,3014.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Utara,1.0,9000.0,3056.0,0.0,1
General,Apex,Jawa Barat,"Bandung, Kota",1.0,12000.0,2537.0,0.0,1
General,Apex,Jawa Barat,"Bekasi, Kota",1.0,10000.0,0.0,0.0,1
General,Apex,Jawa Tengah,Banyumas,1.0,18000.0,0.0,0.0,1
General,Apex,Banten,"Tangerang, Kota",1.0,10000.0,0.0,0.0,1
General,Apex,Jawa Timur,"Malang, Kota",1.0,23000.0,3029.0,0.0,1
General,Apex,Jawa Barat,Bandung Barat,1.0,12000.0,2837.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Selatan,1.0,9000.0,0.0,0.0,0
General,Apex,Jawa Barat,"Bogor, Kab.",1.0,10000.0,3992.0,0.0,1
General,Apex,Kalimantan Tengah,Palangka Raya,1.0,46000.0,3305.0,0.0,0
General,Apex,Sulawesi Utara,Tomohon,1.0,79000.0,2702.0,0.0,0
General,Apex,Lampung,Bandar Lampung,1.0,19000.0,2666.0,0.0,1
General,Apex,Bangka Belitung,Belitung Timur,1.0,48000.0,3152.0,0.0,0
General,Apex,Kepulauan Riau,Batam,1.0,38000.0,5609.0,0.0,0
General,Apex,DKI Jakarta,Jakarta Timur,1.0,9000.0,3308.0,0.0,1
General,Apex,Jawa Barat,"Bogor, Kota",1.0,10000.0,0.0,0.0,0
General,Apex,Bali,Denpasar,1.0,29000.0,2867.0,0.0,0
General,Apex,Jawa Barat,"Bogor, Kab.",1.0,10000.0,2777.0,0.0,1
General,Apex,Jawa Timur,"Malang, Kota",1.0,23000.0,2357.0,0.0,1
General,Apex,Sumatera Utara,Medan,1.0,39000.0,2537.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Selatan,1.0,9000.0,2453.0,0.0,1
General,Apex,Jawa Barat,"Bekasi, Kota",1.0,10000.0,0.0,0.0,1
General,Apex,Kepulauan Riau,Tanjung Pinang,1.0,49000.0,5609.0,0.0,1
General,Apex,Jawa Barat,"Bogor, Kab.",1.0,10000.0,0.0,0.0,1
General,Apex,Jawa Barat,"Bandung, Kota",1.0,12000.0,2855.0,0.0,1
General,Apex,Jawa Barat,Bandung Barat,1.0,12000.0,0.0,0.0,1
General,Apex,Jawa Barat,Karawang,1.0,16000.0,3077.0,0.0,1
General,Apex,Bali,Denpasar,1.0,29000.0,3254.0,0.0,1
General,Apex,Jawa Tengah,Banyumas,1.0,18000.0,2333.0,0.0,1
General,Apex,Jawa Barat,"Bogor, Kab.",1.0,10000.0,2732.0,0.0,1
General,Apex,Jawa Timur,Surabaya,1.0,19000.0,3068.0,0.0,1
General,Apex,Jawa Barat,"Bandung, Kota",1.0,12000.0,0.0,0.0,1
General,Apex,Jawa Barat,"Bogor, Kota",1.0,10000.0,0.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Utara,1.0,9000.0,2435.0,0.0,1
General,Apex,Jawa Barat,"Bekasi, Kota",1.0,10000.0,3509.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Utara,1.0,9000.0,3572.0,0.0,0
General,Apex,Kalimantan Timur,Samarinda,1.0,61000.0,3254.0,0.0,0
General,Apex,Banten,Tangerang Selatan,1.0,10000.0,0.0,0.0,1
General,Apex,Jawa Barat,Karawang,1.0,11000.0,2237.0,0.0,1
General,Apex,Jawa Barat,"Bandung, Kota",1.0,12000.0,3374.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Timur,1.0,9000.0,2582.0,0.0,1
General,Apex,Sumatera Utara,Binjai,1.0,51000.0,0.0,0.0,1
General,Apex,Banten,"Tangerang, Kota",1.0,10000.0,3299.0,0.0,1
General,Apex,Jawa Barat,Cimahi,1.0,12000.0,3305.0,0.0,0
General,Apex,DKI Jakarta,Jakarta Timur,1.0,9000.0,3224.0,0.0,1
General,Apex,Sumatera Utara,Padang Lawas,1.0,59000.0,3158.0,0.0,1
General,Apex,Jawa Barat,"Bogor, Kab.",1.0,10000.0,0.0,0.0,1
General,Apex,Jawa Tengah,"Semarang, Kota",1.0,18000.0,3224.0,0.0,1
General,Apex,Sumatera Selatan,Palembang,1.0,21000.0,0.0,0.0,1
General,Apex,Jawa Barat,"Sukabumi, Kota",1.0,11000.0,2570.0,0.0,1
General,Apex,Jawa Barat,Karawang,1.0,11000.0,3449.0,0.0,1
General,Apex,Jawa Barat,Depok,1.0,10000.0,2615.0,0.0,1
General,Apex,Jawa Barat,"Bogor, Kab.",1.0,10000.0,2744.0,0.0,1
General,Apex,Jawa Barat,"Bekasi, Kab.",1.0,10000.0,0.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Utara,1.0,9000.0,0.0,0.0,1
General,Apex,Banten,"Tangerang, Kota",1.0,10000.0,3224.0,0.0,1
General,Apex,Jawa Barat,"Bekasi, Kab.",1.0,10000.0,0.0,0.0,0
General,Apex,Jawa Tengah,Cilacap,1.0,24000.0,3164.0,0.0,1
General,Apex,Jawa Barat,"Bandung, Kota",1.0,12000.0,0.0,0.0,1
General,Apex,Kalimantan Timur,Balikpapan,1.0,55000.0,0.0,0.0,1
General,Apex,Jawa Barat,"Bekasi, Kab.",1.0,10000.0,3461.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Timur,1.0,9000.0,4162.0,0.0,1
General,Apex,Banten,"Serang, Kota",1.0,11000.0,0.0,0.0,1
General,Apex,Jawa Barat,Depok,1.0,10000.0,0.0,0.0,1
General,Apex,Jawa Timur,Surabaya,1.0,19000.0,0.0,0.0,1
General,Apex,Bali,Badung,1.0,29000.0,2918.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Barat,1.0,9000.0,0.0,0.0,0
General,Apex,Maluku,Ambon,1.0,90000.0,2759.0,0.0,0
General,Apex,Bali,Denpasar,1.0,29000.0,0.0,0.0,1
General,Apex,DKI Jakarta,Jakarta Selatan,1.0,9000.0,0.0,0.0,0
Land,Zenith,Lampung,Bandar Lampung,7.0,84700.0,2405.0,0.0,0
Land,Zenith,Kalimantan Timur,Balikpapan,3.0,98415.0,2158.0,0.0,0
Land,Zenith,DKI Jakarta,Jakarta Selatan,12.0,57936.0,3510.0,0.0,0
Land,Zenith,DKI Jakarta,Jakarta Selatan,1.0,8000.0,260.0,0.0,0
Land,Zenith,DKI Jakarta,Jakarta Selatan,1.0,8000.0,288.0,0.0,0
Land,Zenith,Sulawesi Selatan,Palopo,6.0,177000.0,2468.0,0.0,0
Land,Zenith,Lampung,Bandar Lampung,7.0,84700.0,2468.0,0.0,0
Land,Zenith,Jawa Barat,"Bandung, Kota",5.0,40300.0,2111.0,0.0,1
Land,Zenith,DKI Jakarta,Jakarta Selatan,4.0,32000.0,2020.0,0.0,0
Land,Zenith,Jambi,Jambi,6.0,93810.0,2406.0,0.0,0
Land,Zenith,Sumatera Utara,Binjai,9.0,193500.0,2614.0,0.0,0
Land,Zenith,Jawa Barat,"Bogor, Kota",8.0,64480.0,2154.0,0.0,0
Accelerate,Quantum,Jawa Barat,"Bandung, Kota",68.0,202200.0,0.0,0.0,0
Accelerate,Quantum,Kalimantan Barat,Sambas,3.0,115000.0,0.0,0.0,0
GeneralGround,Nexus,Riau,Pekanbaru,40.0,45000.0,46092.0,0.0,1
Logistics,Spectra,Jawa Barat,"Bogor, Kab.",14.0,35000.0,0.0,0.0,0
Logistics,Spectra,Banten,"Tangerang, Kab.",12.0,30000.0,0.0,0.0,0
Logistics,Spectra,Banten,"Tangerang, Kab.",13.0,32500.0,0.0,0.0,0
Logistics,Spectra,Jawa Tengah,"Semarang, Kota",13.0,52000.0,0.0,0.0,0
Logistics,Spectra,Jawa Barat,"Sukabumi, Kab.",28.0,84000.0,3021.0,0.0,0
Logistics,Spectra,Jawa Tengah,Brebes,34.0,238000.0,5054.0,0.0,0
Logistics,Spectra,Sumatera Utara,Medan,4.0,90000.0,0.0,0.0,0
Logistics,Spectra,Jawa Barat,Cianjur,23.0,92000.0,3207.0,0.0,0
Logistics,Spectra,Jawa Tengah,Brebes,34.0,238000.0,5054.0,0.0,0
Logistics,Spectra,Banten,"Tangerang, Kab.",31.0,77500.0,0.0,0.0,0
Logistics,Spectra,DKI Jakarta,Jakarta Pusat,6.0,25000.0,0.0,0.0,0
Logistics,Spectra,Banten,"Tangerang, Kab.",1.0,25000.0,0.0,0.0,0
Logistics,Spectra,Jawa Barat,Cianjur,52.0,208000.0,6219.0,0.0,0
Logistics,Spectra,Jawa Barat,Depok,9.0,25000.0,0.0,0.0,0
Logistics,Spectra,Jawa Barat,Cianjur,56.0,224000.0,7998.0,0.0,0
Logistics,Spectra,Jawa Barat,"Sukabumi, Kab.",13.0,39000.0,2500.0,0.0,0
Logistics,Spectra,Jawa Barat,"Sukabumi, Kab.",17.0,51000.0,2500.0,0.0,0
Logistics,Spectra,Jawa Timur,Surabaya,22.0,110000.0,0.0,0.0,0
Logistics,Spectra,Sumatera Selatan,Palembang,6.0,40000.0,0.0,0.0,0
Connect,Veridian,Sumatera Utara,Medan,2.0,10000.0,519.0,0.0,1
Standard,Veridian,Jawa Barat,"Bogor, Kab.",2.0,20000.0,0.0,0.0,1
Standard,Veridian,Sumatera Utara,Langkat,1.0,15000.0,537.0,0.0,1
Freight,Veridian,DKI Jakarta,Jakarta Barat,6.0,40000.0,0.0,0.0,0
Standard,Veridian,Banten,"Tangerang, Kota",1.0,10000.0,0.0,0.0,1
Standard,Veridian,Jawa Barat,"Cirebon, Kab.",1.0,15000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Barat,1.0,10000.0,0.0,0.0,1
Standard,Veridian,Kalimantan Selatan,Tanah Bumbu,1.0,15000.0,488.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Selatan,1.0,10000.0,0.0,0.0,1
Standard,Veridian,Bali,Badung,1.0,53000.0,1328.0,0.0,1
Premium,Veridian,DKI Jakarta,Jakarta Pusat,1.0,18000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Selatan,1.0,10000.0,0.0,0.0,1
Standard,Veridian,Jawa Barat,"Bekasi, Kota",1.0,10000.0,325.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Barat,1.0,10000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Selatan,1.0,10000.0,0.0,0.0,1
Premium,Veridian,DKI Jakarta,Jakarta Pusat,1.0,18000.0,0.0,0.0,0
Standard,Veridian,Kalimantan Selatan,Banjarmasin,1.0,52000.0,0.0,0.0,0
Standard,Veridian,Sumatera Utara,Nias Selatan,2.0,30000.0,0.0,0.0,1
Expedite,Veridian,Jawa Barat,"Bekasi, Kota",1.0,18000.0,0.0,0.0,1
Standard,Veridian,Jawa Tengah,Purworejo,2.0,54000.0,910.0,0.0,1
Standard,Veridian,Jawa Tengah,Jepara,1.0,25000.0,940.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Timur,2.0,20000.0,795.0,0.0,1
Standard,Veridian,Jawa Barat,Depok,1.0,10000.0,0.0,0.0,0
Connect,Veridian,DKI Jakarta,Jakarta Barat,1.0,10000.0,0.0,0.0,0
Standard,Veridian,Jawa Barat,Subang,1.0,15000.0,575.0,0.0,1
Freight,Veridian,Jawa Barat,"Bekasi, Kab.",14.0,56000.0,2048.0,0.0,1
Standard,Veridian,Banten,"Serang, Kota",1.0,12000.0,0.0,0.0,0
Premium,Veridian,DKI Jakarta,Jakarta Utara,2.0,36000.0,62498.0,0.0,0
Standard,Veridian,Jawa Barat,"Bogor, Kab.",1.0,10000.0,0.0,0.0,0
Connect,Veridian,DKI Jakarta,Jakarta Selatan,1.0,10000.0,0.0,0.0,0
Standard,Veridian,Banten,"Tangerang, Kab.",2.0,20000.0,800.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Timur,1.0,10000.0,0.0,0.0,1
Freight,Veridian,Nusa Tenggara Barat,Lombok Tengah,17.0,323000.0,2807.0,0.0,1
Standard,Veridian,Sumatera Barat,Padang,1.0,28000.0,0.0,0.0,1
Standard,Veridian,Sumatera Barat,Bukittinggi,1.0,50000.0,0.0,0.0,1
Standard,Veridian,Jawa Tengah,Cilacap,1.0,25000.0,0.0,0.0,0
Standard,Veridian,Banten,"Tangerang, Kab.",1.0,10000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Selatan,1.0,10000.0,0.0,0.0,1
Expedite,Veridian,Jawa Barat,"Bogor, Kab.",1.0,18000.0,0.0,0.0,1
Standard,Veridian,Banten,"Tangerang, Kab.",1.0,10000.0,0.0,0.0,1
Standard,Veridian,Jawa Barat,Depok,1.0,10000.0,0.0,0.0,0
Standard,Veridian,Jawa Tengah,"Semarang, Kota",1.0,12000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Pusat,1.0,10000.0,0.0,0.0,1
Freight,Veridian,Banten,Tangerang Selatan,27.0,108000.0,3565.0,0.0,1
Standard,Veridian,Jawa Barat,Depok,1.0,10000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Selatan,1.0,10000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Timur,1.0,10000.0,0.0,0.0,1
Standard,Veridian,Banten,"Tangerang, Kota",1.0,10000.0,0.0,0.0,0
Connect,Veridian,DKI Jakarta,Jakarta Barat,1.0,10000.0,0.0,0.0,0
Standard,Veridian,Jawa Tengah,Cilacap,1.0,19000.0,0.0,0.0,1
Expedite,Veridian,Banten,Tangerang Selatan,1.0,18000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Barat,1.0,10000.0,0.0,0.0,0
Freight,Veridian,Kepulauan Riau,Batam,17.0,85000.0,4708.0,0.0,1
Standard,Veridian,Jawa Timur,Ponorogo,1.0,29000.0,0.0,0.0,1
Standard,Veridian,Lampung,Bandar Lampung,1.0,20000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Timur,1.0,10000.0,0.0,0.0,1
Standard,Veridian,Jawa Timur,Surabaya,1.0,20000.0,0.0,0.0,1
Freight,Veridian,Jawa Barat,"Bandung, Kota",52.0,208000.0,7515.0,0.0,1
Freight,Veridian,Jawa Barat,"Bandung, Kota",66.0,264000.0,5653.0,0.0,1
Standard,Veridian,Jawa Timur,Surabaya,1.0,20000.0,0.0,0.0,1
Standard,Veridian,Jawa Barat,"Bekasi, Kab.",1.0,10000.0,0.0,0.0,1
Standard,Veridian,Jawa Barat,"Bogor, Kota",1.0,10000.0,0.0,0.0,1
Connect,Veridian,Sulawesi Utara,Manado,2.0,16000.0,0.0,0.0,1
Standard,Veridian,Jawa Barat,"Bekasi, Kota",1.0,10000.0,0.0,0.0,1
Standard,Veridian,Jawa Tengah,"Semarang, Kota",1.0,19000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Barat,1.0,10000.0,0.0,0.0,1
Freight,Veridian,DKI Jakarta,Jakarta Utara,108.0,432000.0,17578.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Selatan,1.0,10000.0,0.0,0.0,1
Standard,Veridian,Jawa Tengah,Surakarta (Solo),1.0,19000.0,0.0,0.0,1
Standard,Veridian,DKI Jakarta,Jakarta Selatan,1.0,10000.0,550.0,0.0,1
Standard,Veridian,Jawa Barat,Depok,1.0,10000.0,0.0,0.0,1
Standard,Veridian,Bengkulu,Bengkulu,1.0,39000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Barat,1.0,10000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Barat,1.0,10000.0,0.0,0.0,0
Standard,Veridian,Banten,Tangerang Selatan,1.0,10000.0,0.0,0.0,1
Standard,Veridian,Jawa Barat,"Bandung, Kab.",1.0,12000.0,0.0,0.0,1
Standard,Veridian,DI Yogyakarta,Yogyakarta,1.0,12000.0,0.0,0.0,1
Freight,Veridian,Jawa Barat,Depok,27.0,108000.0,0.0,0.0,1
Freight,Veridian,Jawa Timur,Lamongan,19.0,133000.0,3830.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Timur,1.0,10000.0,0.0,0.0,1
Freight,Veridian,DKI Jakarta,Jakarta Barat,34.0,136000.0,3838.0,0.0,1
Standard,Veridian,Jawa Barat,"Bekasi, Kab.",1.0,10000.0,350.0,0.0,1
Connect,Veridian,DI Yogyakarta,Sleman,4.0,28000.0,1370.0,0.0,1
Standard,Veridian,Jawa Tengah,Wonogiri,1.0,22000.0,0.0,0.0,1
Standard,Veridian,Jawa Tengah,Brebes,2.0,46000.0,1557.0,0.0,1
Standard,Veridian,DI Yogyakarta,Bantul,1.0,22000.0,2050.0,0.0,1
Premium,Veridian,DKI Jakarta,Jakarta Selatan,1.0,18000.0,0.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Timur,1.0,10000.0,0.0,0.0,1
Connect,Veridian,Lampung,Bandar Lampung,1.0,8000.0,292.0,0.0,1
Standard,Veridian,Jawa Tengah,Rembang,1.0,25000.0,0.0,0.0,1
Standard,Veridian,Jawa Barat,Karawang,1.0,12000.0,0.0,0.0,1
Premium,Veridian,DKI Jakarta,Jakarta Barat,1.0,18000.0,0.0,0.0,0
Standard,Veridian,Jawa Timur,Surabaya,1.0,20000.0,0.0,0.0,1
Standard,Veridian,Jawa Timur,Trenggalek,2.0,52000.0,61521.0,0.0,0
Freight,Veridian,Jawa Tengah,"Semarang, Kota",12.0,54000.0,0.0,0.0,1
Standard,Veridian,Jawa Tengah,"Pekalongan, Kota",1.0,22000.0,2425.0,0.0,1
Connect,Veridian,DKI Jakarta,Jakarta Selatan,2.0,20000.0,62498.0,0.0,0
Standard,Veridian,Lampung,Mesuji,1.0,32000.0,0.0,0.0,1
Standard,Veridian,Kalimantan Barat,Kubu Raya,1.0,47000.0,738.0,0.0,0
Standard,Veridian,Sulawesi Selatan,Makassar,1.0,56000.0,0.0,0.0,1
Standard,Velocity,Sumatera Barat,Agam,1.0,25500.0,0.0,0.0,1
Standard,Velocity,Jawa Tengah,Grobogan,3.0,48000.0,2250.0,0.0,1
Optimal,Velocity,DKI Jakarta,Jakarta Selatan,2.0,28000.0,66521.0,0.0,0
Standard,Velocity,DI Yogyakarta,Gunung Kidul,1.0,16900.0,0.0,0.0,1
Standard,Velocity,DKI Jakarta,Jakarta Utara,1.0,8000.0,0.0,0.0,1
Standard,Velocity,DKI Jakarta,Jakarta Selatan,2.0,16000.0,41521.0,0.0,0
Standard,Velocity,Kalimantan Barat,"Pontianak, Kota",1.0,37000.0,0.0,0.0,1
Standard,Velocity,Jawa Tengah,Jepara,1.0,16000.0,0.0,0.0,0
Standard,Velocity,DI Yogyakarta,Sleman,1.0,18000.0,24998.0,0.0,0
Standard,Velocity,DKI Jakarta,Jakarta Selatan,2.0,16000.0,62498.0,0.0,1
Standard,Velocity,Sulawesi Utara,Minahasa Utara,1.0,91000.0,0.0,0.0,1
Standard,Velocity,Jawa Barat,"Tasikmalaya, Kota",1.0,10000.0,0.0,0.0,1
Standard,Velocity,DKI Jakarta,Jakarta Pusat,1.0,8000.0,0.0,0.0,0
Standard,Velocity,Sumatera Barat,Agam,1.0,25500.0,0.0,0.0,0
Standard,Velocity,Kalimantan Selatan,Tapin,1.0,46500.0,0.0,0.0,0
Standard,Velocity,Jawa Timur,Surabaya,2.0,36000.0,49021.0,0.0,0
Standard,Velocity,Jawa Barat,Depok,2.0,18000.0,37498.0,0.0,0
Standard,Velocity,Riau,Pekanbaru,1.0,19000.0,0.0,0.0,0
Standard,Velocity,Kalimantan Timur,Berau,2.0,151400.0,41521.0,0.0,0
Standard,Velocity,DKI Jakarta,Jakarta Utara,2.0,16000.0,57498.0,0.0,0
Standard,Velocity,Jawa Barat,"Bogor, Kab.",1.0,11000.0,0.0,0.0,0
Standard,Velocity,DKI Jakarta,Jakarta Selatan,1.0,12000.0,0.0,0.0,1
Standard,Velocity,DKI Jakarta,Jakarta Selatan,1.0,8000.0,0.0,0.0,1
Standard,Velocity,DKI Jakarta,Jakarta Pusat,2.0,16000.0,41521.0,0.0,0
Standard,Velocity,Kalimantan Barat,Singkawang,1.0,50800.0,0.0,0.0,0
Standard,Velocity,Jawa Timur,"Mojokerto, Kab.",1.0,9300.0,0.0,0.0,0
Standard,Velocity,Jawa Timur,Situbondo,1.0,12000.0,1331.0,0.0,1
Standard,Velocity,Sulawesi Tengah,Morowali,1.0,76500.0,0.0,0.0,1
Standard,Velocity,Kalimantan Timur,Balikpapan,1.0,40000.0,0.0,0.0,0
Standard,Velocity,DKI Jakarta,Jakarta Selatan,1.0,8000.0,0.0,0.0,0
Standard,Velocity,Riau,Pekanbaru,1.0,32000.0,0.0,0.0,0
Standard,Velocity,Sulawesi Selatan,Soppeng,1.0,57400.0,0.0,0.0,0
Standard,Velocity,Jawa Timur,Lamongan,1.0,8600.0,0.0,0.0,1
Standard,Velocity,Sulawesi Utara,Manado,1.0,69500.0,0.0,0.0,1
Standard,Velocity,Kalimantan Barat,"Pontianak, Kota",1.0,36000.0,0.0,0.0,1
Standard,Velocity,Kalimantan Timur,Paser,1.0,55000.0,0.0,0.0,1
Standard,Velocity,Sulawesi Selatan,Luwu,1.0,53000.0,0.0,0.0,0
Standard,Velocity,DKI Jakarta,Jakarta Pusat,1.0,8000.0,0.0,0.0,1
Standard,Velocity,Nusa Tenggara Barat,Mataram,1.0,19500.0,0.0,0.0,1
Standard,Velocity,Riau,Indragiri Hulu,1.0,24500.0,0.0,0.0,1
Standard,Velocity,DI Yogyakarta,Gunung Kidul,1.0,16900.0,0.0,0.0,0
Standard,Velocity,DI Yogyakarta,Gunung Kidul,1.0,16900.0,0.0,0.0,0
Standard,Velocity,Nusa Tenggara Barat,Sumbawa,1.0,31500.0,0.0,0.0,1
Standard,Velocity,Sumatera Utara,Gunungsitoli,1.0,16500.0,1378.0,0.0,1
Standard,Velocity,Sulawesi Utara,Manado,1.0,69500.0,0.0,0.0,1
Standard,Velocity,Riau,Kuantan Singingi,1.0,30500.0,0.0,0.0,1
Standard,Velocity,Papua Barat,"Sorong, Kota",1.0,121000.0,0.0,0.0,0
Standard,Velocity,Lampung,Lampung Selatan,1.0,22500.0,0.0,0.0,1
Standard,Velocity,Jawa Barat,"Bogor, Kab.",1.0,11000.0,0.0,0.0,1
Standard,Velocity,Jawa Timur,Sidoarjo,1.0,17900.0,0.0,0.0,1
Standard,Velocity,Bali,Gianyar,1.0,24300.0,0.0,0.0,0
Standard,Velocity,Jawa Timur,Bondowoso,1.0,12300.0,0.0,0.0,1
Standard,Velocity,Jawa Timur,Ponorogo,1.0,11000.0,0.0,0.0,1
Standard,Velocity,DKI Jakarta,Jakarta Utara,1.0,8000.0,0.0,0.0,0
Standard,Velocity,Kalimantan Timur,Balikpapan,1.0,40000.0,0.0,0.0,1
Standard,Velocity,Kalimantan Selatan,Tabalong,2.0,115800.0,41521.0,0.0,0
,,,,0.0,17500.0,0.0,0.0,0
